transaction_id,date,item
8285,2017-03-17,Tea
8285,2017-03-17,Hot chocolate
8285,2017-03-17,Pastry
8285,2017-03-17,Cake
8286,2017-03-17,Brownie
8286,2017-03-17,Bread
8287,2017-03-17,Bread
8288,2017-03-17,Coffee
8290,2017-03-17,Toast
8290,2017-03-17,Coffee
8291,2017-03-17,Tea
8291,2017-03-17,Toast
8292,2017-03-17,Coffee
8292,2017-03-17,Coffee
8292,2017-03-17,Sandwich
8292,2017-03-17,Pastry
8296,2017-03-17,Coffee
8298,2017-03-17,Bread
8299,2017-03-17,Coffee
8300,2017-03-17,Tiffin
8302,2017-03-17,Coffee
8303,2017-03-17,Cake
8303,2017-03-17,Cake
8303,2017-03-17,Brownie
8304,2017-03-17,Half slice Monster 
8305,2017-03-17,Coffee
8305,2017-03-17,Coffee
8305,2017-03-17,Mineral water
8306,2017-03-17,Bread
8306,2017-03-17,Coffee
8306,2017-03-17,Cookies
8306,2017-03-17,Brownie
8307,2017-03-17,Coffee
8307,2017-03-17,Soup
8307,2017-03-17,Sandwich
8308,2017-03-17,Coffee
8308,2017-03-17,Coffee granules 
8308,2017-03-17,Extra Salami or Feta
8308,2017-03-17,Salad
8310,2017-03-17,Salad
8310,2017-03-17,Coffee
8310,2017-03-17,Coffee
8311,2017-03-17,Coffee
8311,2017-03-17,Coffee
8311,2017-03-17,Cake
8311,2017-03-17,Salad
8312,2017-03-17,Cake
8312,2017-03-17,Cookies
8313,2017-03-17,Coffee
8313,2017-03-17,Coffee
8313,2017-03-17,Cookies
8314,2017-03-17,Scone
8314,2017-03-17,Coffee
8315,2017-03-17,Coffee
8315,2017-03-17,Coffee
8315,2017-03-17,NONE
8315,2017-03-17,Salad
8316,2017-03-17,Coke
8317,2017-03-17,Coffee
8317,2017-03-17,Cake
8317,2017-03-17,Cake
8318,2017-03-17,Hot chocolate
8318,2017-03-17,Coffee
8318,2017-03-17,Tiffin
8319,2017-03-17,Hot chocolate
8319,2017-03-17,Coffee
8319,2017-03-17,Scone
8320,2017-03-17,Bread
8321,2017-03-17,Hot chocolate
8321,2017-03-17,Hot chocolate
8321,2017-03-17,Coffee
8322,2017-03-17,Tiffin
8323,2017-03-18,Coffee
8323,2017-03-18,Sandwich
8323,2017-03-18,Sandwich
8324,2017-03-18,Hot chocolate
8324,2017-03-18,Coffee
8324,2017-03-18,Pastry
8325,2017-03-18,Coffee
8325,2017-03-18,Medialuna
8326,2017-03-18,Coffee
8326,2017-03-18,Pastry
8327,2017-03-18,Coffee
8327,2017-03-18,Coffee
8327,2017-03-18,Medialuna
8327,2017-03-18,Cookies
8328,2017-03-18,Bread
8328,2017-03-18,Bread
8328,2017-03-18,Bread
8328,2017-03-18,Pastry
8329,2017-03-18,Coffee
8330,2017-03-18,Bread
8330,2017-03-18,Baguette
8331,2017-03-18,NONE
8331,2017-03-18,Toast
8331,2017-03-18,Coffee
8332,2017-03-18,Farm House
8332,2017-03-18,Cake
8333,2017-03-18,Pastry
8333,2017-03-18,Bread
8333,2017-03-18,NONE
8334,2017-03-18,Coffee
8335,2017-03-18,Coffee
8335,2017-03-18,Cookies
8336,2017-03-18,Bread
8336,2017-03-18,Bread
8337,2017-03-18,Coffee
8337,2017-03-18,Pastry
8337,2017-03-18,Medialuna
8338,2017-03-18,Cake
8338,2017-03-18,Scone
8338,2017-03-18,Scandinavian
8339,2017-03-18,Coffee
8340,2017-03-18,Coffee
8341,2017-03-18,Coffee
8342,2017-03-18,Afternoon with the baker
8343,2017-03-18,NONE
8343,2017-03-18,Coffee
8343,2017-03-18,Duck egg
8344,2017-03-18,Bread
8345,2017-03-18,Tea
8345,2017-03-18,NONE
8346,2017-03-18,Toast
8346,2017-03-18,Coffee
8347,2017-03-18,Bread
8348,2017-03-18,Coffee
8348,2017-03-18,Toast
8349,2017-03-18,Bread
8349,2017-03-18,Truffles
8350,2017-03-18,Juice
8350,2017-03-18,Coffee
8350,2017-03-18,Bread
8350,2017-03-18,Toast
8351,2017-03-18,Coffee
8352,2017-03-18,Tea
8352,2017-03-18,NONE
8353,2017-03-18,Coffee
8353,2017-03-18,Tiffin
8353,2017-03-18,Scone
8353,2017-03-18,Bread
8354,2017-03-18,Coffee
8354,2017-03-18,Brownie
8355,2017-03-18,Jam
8356,2017-03-18,Mineral water
8356,2017-03-18,Scone
8357,2017-03-18,Mineral water
8358,2017-03-18,Coffee
8358,2017-03-18,Hot chocolate
8358,2017-03-18,Bread
8358,2017-03-18,Scone
8359,2017-03-18,Bread
8360,2017-03-18,Coffee
8360,2017-03-18,Salad
8360,2017-03-18,Sandwich
8361,2017-03-18,Bread
8362,2017-03-18,Coffee
8362,2017-03-18,Coffee
8363,2017-03-18,Coffee
8363,2017-03-18,Coffee
8363,2017-03-18,Scone
8363,2017-03-18,Tiffin
8364,2017-03-18,Coffee
8364,2017-03-18,NONE
8365,2017-03-18,NONE
8365,2017-03-18,Tea
8365,2017-03-18,Coffee
8365,2017-03-18,Coffee
8366,2017-03-18,Soup
8366,2017-03-18,Mineral water
8366,2017-03-18,Brownie
8367,2017-03-18,NONE
8367,2017-03-18,Mineral water
8368,2017-03-18,Bread
8368,2017-03-18,Scone
8368,2017-03-18,Cookies
8368,2017-03-18,Soup
8369,2017-03-18,Spanish Brunch
8369,2017-03-18,The Nomad
8369,2017-03-18,Coffee
8370,2017-03-18,Bread
8371,2017-03-18,Sandwich
8371,2017-03-18,NONE
8371,2017-03-18,Coffee
8371,2017-03-18,Tiffin
8371,2017-03-18,Cake
8372,2017-03-18,Coffee
8372,2017-03-18,Cookies
8373,2017-03-18,Tiffin
8374,2017-03-18,Sandwich
8374,2017-03-18,Salad
8374,2017-03-18,Bread
8374,2017-03-18,Juice
8375,2017-03-18,Sandwich
8375,2017-03-18,Tea
8375,2017-03-18,Cake
8375,2017-03-18,Coffee
8376,2017-03-18,Bread
8377,2017-03-18,Bread
8377,2017-03-18,Jam
8378,2017-03-18,Bread
8378,2017-03-18,The Nomad
8378,2017-03-18,Jam
8379,2017-03-18,Bread
8380,2017-03-18,Coffee
8380,2017-03-18,Hot chocolate
8380,2017-03-18,Brownie
8380,2017-03-18,Bread
8381,2017-03-18,Bread
8382,2017-03-18,Coffee
8382,2017-03-18,Tea
8382,2017-03-18,Spanish Brunch
8383,2017-03-18,Fudge
8383,2017-03-18,Baguette
8384,2017-03-18,Sandwich
8385,2017-03-18,Bread
8386,2017-03-18,Sandwich
8387,2017-03-18,Scandinavian
8388,2017-03-18,Tea
8388,2017-03-18,Scone
8389,2017-03-18,Tea
8389,2017-03-18,Tiffin
8389,2017-03-18,Brownie
8390,2017-03-18,Scone
8390,2017-03-18,Bread
8391,2017-03-18,Coffee
8391,2017-03-18,Coffee
8391,2017-03-18,Cake
8391,2017-03-18,Scone
8392,2017-03-18,Bread
8393,2017-03-18,Cake
8393,2017-03-18,Coffee
8394,2017-03-18,Cake
8394,2017-03-18,Cake
8394,2017-03-18,Bread
8394,2017-03-18,Tea
8395,2017-03-18,Coffee
8395,2017-03-18,Tea
8396,2017-03-18,Scone
8397,2017-03-18,Hot chocolate
8397,2017-03-18,Coffee
8397,2017-03-18,Cake
8398,2017-03-18,Half slice Monster 
8399,2017-03-18,Tea
8399,2017-03-18,Chicken Stew
8400,2017-03-18,Tea
8400,2017-03-18,Cookies
8400,2017-03-18,Cake
8401,2017-03-18,Coffee
8401,2017-03-18,Tea
8401,2017-03-18,Cake
8402,2017-03-18,Coffee
8402,2017-03-18,Smoothies
8402,2017-03-18,Soup
8402,2017-03-18,Sandwich
8402,2017-03-18,Cake
8403,2017-03-18,Coffee
8403,2017-03-18,Coke
8403,2017-03-18,Salad
8404,2017-03-19,Coffee
8405,2017-03-19,Coffee
8406,2017-03-19,Coffee
8406,2017-03-19,Tiffin
8407,2017-03-19,NONE
8407,2017-03-19,Spanish Brunch
8407,2017-03-19,Scone
8407,2017-03-19,Coffee
8407,2017-03-19,Bread
8408,2017-03-19,Coffee
8408,2017-03-19,Medialuna
8409,2017-03-19,Bread
8410,2017-03-19,Tea
8411,2017-03-19,Bread
8412,2017-03-19,Coffee
8412,2017-03-19,Coffee
8412,2017-03-19,Cake
8413,2017-03-19,Tea
8414,2017-03-19,Coffee
8414,2017-03-19,Coffee
8414,2017-03-19,Medialuna
8414,2017-03-19,Tiffin
8415,2017-03-19,Coffee
8415,2017-03-19,Bread
8415,2017-03-19,Bread
8416,2017-03-19,Bread
8416,2017-03-19,Medialuna
8417,2017-03-19,Coffee
8418,2017-03-19,Tea
8418,2017-03-19,Tea
8418,2017-03-19,Scone
8419,2017-03-19,Hot chocolate
8419,2017-03-19,Tea
8419,2017-03-19,Bread
8419,2017-03-19,Cake
8420,2017-03-19,Bread
8420,2017-03-19,Spanish Brunch
8421,2017-03-19,Bread
8422,2017-03-19,Spanish Brunch
8422,2017-03-19,Truffles
8422,2017-03-19,Juice
8422,2017-03-19,Coffee
8422,2017-03-19,Tiffin
8423,2017-03-19,Coffee
8424,2017-03-19,Bread
8424,2017-03-19,Bread
8425,2017-03-19,Bread
8426,2017-03-19,Farm House
8427,2017-03-19,Coffee
8427,2017-03-19,Scone
8428,2017-03-19,Bread
8429,2017-03-19,Coffee
8429,2017-03-19,Coffee
8429,2017-03-19,Spanish Brunch
8429,2017-03-19,Coffee
8429,2017-03-19,Art Tray
8430,2017-03-19,Spanish Brunch
8430,2017-03-19,Hot chocolate
8431,2017-03-19,Coffee
8431,2017-03-19,Coffee
8431,2017-03-19,Cake
8431,2017-03-19,Scone
8432,2017-03-19,Tiffin
8432,2017-03-19,Coffee
8433,2017-03-19,Tea
8433,2017-03-19,Cookies
8434,2017-03-19,Coffee
8434,2017-03-19,Bread
8435,2017-03-19,Sandwich
8435,2017-03-19,Muffin
8435,2017-03-19,Bread
8435,2017-03-19,Cookies
8436,2017-03-19,Farm House
8437,2017-03-19,Spanish Brunch
8437,2017-03-19,Salad
8437,2017-03-19,Tea
8437,2017-03-19,Coffee
8437,2017-03-19,Pastry
8437,2017-03-19,Cake
8438,2017-03-19,Smoothies
8438,2017-03-19,Coffee
8438,2017-03-19,Soup
8438,2017-03-19,Salad
8439,2017-03-19,NONE
8439,2017-03-19,Sandwich
8439,2017-03-19,Tea
8439,2017-03-19,Coffee
8440,2017-03-19,Sandwich
8440,2017-03-19,Sandwich
8441,2017-03-19,Spanish Brunch
8441,2017-03-19,Toast
8441,2017-03-19,Salad
8441,2017-03-19,NONE
8441,2017-03-19,Baguette
8442,2017-03-19,Sandwich
8442,2017-03-19,Sandwich
8443,2017-03-19,Cake
8443,2017-03-19,Bread
8443,2017-03-19,Muffin
8444,2017-03-19,Coffee
8444,2017-03-19,Coffee
8444,2017-03-19,Pastry
8445,2017-03-19,Coffee
8445,2017-03-19,Coffee
8445,2017-03-19,Sandwich
8445,2017-03-19,Chicken Stew
8446,2017-03-19,Cake
8446,2017-03-19,Coffee
8446,2017-03-19,Coffee
8447,2017-03-19,Bread
8448,2017-03-19,Spanish Brunch
8448,2017-03-19,Coffee
8448,2017-03-19,Coke
8448,2017-03-19,Bread
8448,2017-03-19,Mineral water
8448,2017-03-19,Soup
8449,2017-03-19,Tea
8449,2017-03-19,Cake
8450,2017-03-19,Coffee
8450,2017-03-19,Sandwich
8450,2017-03-19,Sandwich
8450,2017-03-19,Muffin
8451,2017-03-19,Coffee
8452,2017-03-19,Coffee
8452,2017-03-19,Tea
8452,2017-03-19,Cake
8452,2017-03-19,Scone
8453,2017-03-19,Pastry
8453,2017-03-19,Scone
8454,2017-03-19,Coffee
8455,2017-03-19,Afternoon with the baker
8456,2017-03-20,Coffee
8457,2017-03-20,Coffee
8458,2017-03-20,Coffee
8458,2017-03-20,Bread
8459,2017-03-20,Coffee
8459,2017-03-20,Bread
8460,2017-03-20,Coffee
8461,2017-03-20,Coffee
8461,2017-03-20,Bread
8462,2017-03-20,Coffee
8462,2017-03-20,Coffee
8462,2017-03-20,Pastry
8462,2017-03-20,Bread
8462,2017-03-20,Bread
8462,2017-03-20,Toast
8463,2017-03-20,Pastry
8463,2017-03-20,Cake
8463,2017-03-20,Bread
8464,2017-03-20,Coffee
8464,2017-03-20,Muffin
8465,2017-03-20,Baguette
8466,2017-03-20,Coffee
8466,2017-03-20,Bread
8467,2017-03-20,Coffee
8467,2017-03-20,Mineral water
8467,2017-03-20,Cookies
8467,2017-03-20,Toast
8468,2017-03-20,Tea
8468,2017-03-20,Spanish Brunch
8469,2017-03-20,Coffee
8470,2017-03-20,Coffee
8470,2017-03-20,NONE
8471,2017-03-20,Bread
8472,2017-03-20,Coffee granules 
8473,2017-03-20,Cake
8473,2017-03-20,Muffin
8473,2017-03-20,Juice
8474,2017-03-20,Coffee
8475,2017-03-20,Cake
8476,2017-03-20,Juice
8476,2017-03-20,Sandwich
8477,2017-03-20,Coffee
8477,2017-03-20,Pastry
8478,2017-03-20,Coffee
8478,2017-03-20,Muffin
8479,2017-03-20,Truffles
8479,2017-03-20,Sandwich
8480,2017-03-20,Coffee
8480,2017-03-20,Baguette
8481,2017-03-20,Farm House
8482,2017-03-20,Pastry
8483,2017-03-20,Jam
8484,2017-03-20,Sandwich
8485,2017-03-20,Coffee
8485,2017-03-20,Coffee
8486,2017-03-20,Hot chocolate
8486,2017-03-20,Coffee
8486,2017-03-20,Brownie
8486,2017-03-20,Muffin
8486,2017-03-20,Bread
8487,2017-03-20,Coffee
8487,2017-03-20,Bread
8488,2017-03-20,Sandwich
8488,2017-03-20,Coffee
8489,2017-03-20,Spanish Brunch
8489,2017-03-20,Coffee
8490,2017-03-20,Coffee
8490,2017-03-20,Toast
8491,2017-03-20,Coffee
8492,2017-03-20,Muffin
8493,2017-03-20,Coffee
8494,2017-03-20,Tea
8494,2017-03-20,Brownie
8495,2017-03-20,Hot chocolate
8495,2017-03-20,Tea
8495,2017-03-20,Bread
8496,2017-03-20,Bread
8496,2017-03-20,Salad
8497,2017-03-20,Salad
8497,2017-03-20,Tea
8497,2017-03-20,NONE
8498,2017-03-20,Coffee
8498,2017-03-20,Muffin
8499,2017-03-20,Tea
8500,2017-03-20,Farm House
8501,2017-03-20,Tea
8501,2017-03-20,Coffee
8501,2017-03-20,Bread
8501,2017-03-20,Pastry
8502,2017-03-20,Farm House
8502,2017-03-20,Coffee
8502,2017-03-20,Cookies
8503,2017-03-20,Tea
8503,2017-03-20,Medialuna
8504,2017-03-20,Coffee
8505,2017-03-20,Cookies
8505,2017-03-20,Coffee
8506,2017-03-21,Pastry
8507,2017-03-21,Pastry
8507,2017-03-21,Coffee
8508,2017-03-21,Pastry
8508,2017-03-21,Cake
8509,2017-03-21,Bread
8509,2017-03-21,Scandinavian
8509,2017-03-21,Bread
8510,2017-03-21,Bread
8510,2017-03-21,Coffee
8511,2017-03-21,Coffee
8511,2017-03-21,Toast
8512,2017-03-21,Coffee
8513,2017-03-21,Coffee
8513,2017-03-21,Pastry
8514,2017-03-21,Coffee
8515,2017-03-21,Cookies
8515,2017-03-21,Cake
8515,2017-03-21,Mineral water
8516,2017-03-21,Coffee
8516,2017-03-21,Toast
8517,2017-03-21,Baguette
8518,2017-03-21,Farm House
8519,2017-03-21,Cake
8519,2017-03-21,Tea
8519,2017-03-21,Coffee
8520,2017-03-21,Farm House
8520,2017-03-21,Coffee
8521,2017-03-21,Coffee
8521,2017-03-21,Coffee
8522,2017-03-21,Bread
8523,2017-03-21,Coffee
8523,2017-03-21,Muffin
8524,2017-03-21,Christmas common
8525,2017-03-21,Coffee
8525,2017-03-21,Sandwich
8525,2017-03-21,Soup
8526,2017-03-21,Sandwich
8526,2017-03-21,Mineral water
8527,2017-03-21,Bread
8528,2017-03-21,Coffee
8528,2017-03-21,Bread
8528,2017-03-21,Spanish Brunch
8528,2017-03-21,Sandwich
8528,2017-03-21,Bread
8528,2017-03-21,Farm House
8529,2017-03-21,Coffee
8529,2017-03-21,Cake
8530,2017-03-21,Coffee
8531,2017-03-21,Tea
8531,2017-03-21,Soup
8532,2017-03-21,Coffee
8532,2017-03-21,Cookies
8533,2017-03-21,Coffee
8533,2017-03-21,Sandwich
8534,2017-03-21,Coffee
8534,2017-03-21,Coffee
8534,2017-03-21,Bread
8535,2017-03-21,Jam
8536,2017-03-21,Cake
8536,2017-03-21,Bread
8537,2017-03-21,Sandwich
8537,2017-03-21,Coffee
8538,2017-03-21,Truffles
8538,2017-03-21,NONE
8539,2017-03-21,Coffee
8539,2017-03-21,Truffles
8539,2017-03-21,NONE
8540,2017-03-21,Coffee
8540,2017-03-21,Soup
8540,2017-03-21,Sandwich
8541,2017-03-21,Sandwich
8541,2017-03-21,Coffee
8541,2017-03-21,Tea
8542,2017-03-21,Sandwich
8542,2017-03-21,Coffee
8542,2017-03-21,Tea
8544,2017-03-21,Coffee
8544,2017-03-21,Cookies
8545,2017-03-21,Coffee
8545,2017-03-21,Bread
8545,2017-03-21,Muffin
8545,2017-03-21,Baguette
8546,2017-03-21,Bread
8546,2017-03-21,Christmas common
8547,2017-03-21,Coffee
8547,2017-03-21,Bread
8547,2017-03-21,Cookies
8547,2017-03-21,Cake
8548,2017-03-21,Coffee
8549,2017-03-21,Bread
8550,2017-03-21,Coffee
8550,2017-03-21,Cake
8550,2017-03-21,Bread
8551,2017-03-21,Half slice Monster 
8551,2017-03-21,Juice
8551,2017-03-21,Cookies
8551,2017-03-21,Coffee
8552,2017-03-21,Coffee
8552,2017-03-21,Bread
8553,2017-03-21,Bread
8554,2017-03-21,Tea
8554,2017-03-21,Muffin
8554,2017-03-21,Bread
8555,2017-03-22,Baguette
8555,2017-03-22,Farm House
8556,2017-03-22,Coffee
8557,2017-03-22,Cookies
8558,2017-03-22,Coffee
8558,2017-03-22,Bread
8558,2017-03-22,NONE
8558,2017-03-22,Brownie
8559,2017-03-22,Coffee
8559,2017-03-22,Sandwich
8560,2017-03-22,Cherry me Dried fruit
8560,2017-03-22,Coffee
8561,2017-03-22,Coffee
8562,2017-03-22,Coffee
8562,2017-03-22,Pastry
8562,2017-03-22,Muffin
8562,2017-03-22,Coke
8563,2017-03-22,Bread
8564,2017-03-22,Coffee
8564,2017-03-22,Scandinavian
8564,2017-03-22,Brownie
8565,2017-03-22,Pastry
8565,2017-03-22,Coffee
8566,2017-03-22,Coffee
8567,2017-03-22,Baguette
8568,2017-03-22,Farm House
8569,2017-03-22,Bread
8569,2017-03-22,Bread
8570,2017-03-22,Bread
8571,2017-03-22,Toast
8571,2017-03-22,Coffee
8572,2017-03-22,Coffee
8572,2017-03-22,Tea
8572,2017-03-22,Cookies
8573,2017-03-22,Tea
8573,2017-03-22,Smoothies
8574,2017-03-22,Farm House
8575,2017-03-22,Coffee
8576,2017-03-22,Bread
8578,2017-03-22,Chicken Stew
8578,2017-03-22,Juice
8579,2017-03-22,Coffee
8579,2017-03-22,Bread
8579,2017-03-22,Sandwich
8580,2017-03-22,Bread
8581,2017-03-22,Coffee
8581,2017-03-22,Toast
8582,2017-03-22,Soup
8582,2017-03-22,Cake
8582,2017-03-22,Coffee
8582,2017-03-22,Coffee
8583,2017-03-22,Coffee
8583,2017-03-22,Toast
8584,2017-03-22,Granola
8584,2017-03-22,Spanish Brunch
8584,2017-03-22,Bread
8584,2017-03-22,Mineral water
8584,2017-03-22,Tea
8585,2017-03-22,Bread
8586,2017-03-22,Sandwich
8586,2017-03-22,Coke
8587,2017-03-22,Soup
8587,2017-03-22,Coffee
8588,2017-03-22,Bread
8589,2017-03-22,Coffee
8589,2017-03-22,Coffee
8590,2017-03-22,Coffee
8590,2017-03-22,Coffee
8590,2017-03-22,Sandwich
8591,2017-03-22,Coffee
8591,2017-03-22,Tea
8591,2017-03-22,Cake
8591,2017-03-22,Bread
8592,2017-03-22,Pastry
8592,2017-03-22,Juice
8593,2017-03-22,Soup
8593,2017-03-22,Jam
8594,2017-03-22,NONE
8594,2017-03-22,Coffee
8594,2017-03-22,Coffee
8594,2017-03-22,Tea
8594,2017-03-22,Salad
8594,2017-03-22,Spanish Brunch
8595,2017-03-22,Bread
8596,2017-03-22,Pastry
8597,2017-03-22,Bread
8597,2017-03-22,Cake
8597,2017-03-22,Bread
8597,2017-03-22,Juice
8597,2017-03-22,Coffee
8598,2017-03-22,Mortimer
8599,2017-03-22,Coffee
8600,2017-03-22,Coffee
8600,2017-03-22,Coffee
8601,2017-03-22,Coke
8602,2017-03-22,Truffles
8602,2017-03-22,Juice
8603,2017-03-22,Coffee
8603,2017-03-22,Tea
8603,2017-03-22,Soup
8603,2017-03-22,Bread
8604,2017-03-22,Coffee
8605,2017-03-22,Juice
8605,2017-03-22,Tea
8605,2017-03-22,Cookies
8605,2017-03-22,Bread
8605,2017-03-22,Jam
8606,2017-03-23,Coffee
8607,2017-03-23,Coffee
8607,2017-03-23,Pastry
8608,2017-03-23,Bread
8608,2017-03-23,Pastry
8609,2017-03-23,Coffee
8610,2017-03-23,Coffee
8611,2017-03-23,Bread
8612,2017-03-23,Coffee
8613,2017-03-23,Bread
8614,2017-03-23,Coffee
8614,2017-03-23,Coffee
8614,2017-03-23,Bread
8614,2017-03-23,Pastry
8614,2017-03-23,NONE
8615,2017-03-23,Cake
8616,2017-03-23,Bread
8617,2017-03-23,Juice
8617,2017-03-23,Tiffin
8618,2017-03-23,Coffee
8618,2017-03-23,Brownie
8618,2017-03-23,Cookies
8619,2017-03-23,Cookies
8619,2017-03-23,Pastry
8619,2017-03-23,Tea
8620,2017-03-23,Juice
8620,2017-03-23,Bread
8621,2017-03-23,Coffee
8621,2017-03-23,Toast
8621,2017-03-23,Bread
8622,2017-03-23,Bread
8623,2017-03-23,Juice
8623,2017-03-23,Hot chocolate
8623,2017-03-23,Coffee
8623,2017-03-23,Cake
8624,2017-03-23,Bread
8624,2017-03-23,Brownie
8625,2017-03-23,Pastry
8625,2017-03-23,Coffee
8626,2017-03-23,Bread
8626,2017-03-23,Tiffin
8626,2017-03-23,Brownie
8626,2017-03-23,Bread
8626,2017-03-23,Farm House
8627,2017-03-23,Bread
8627,2017-03-23,Sandwich
8628,2017-03-23,Bread
8629,2017-03-23,Brownie
8630,2017-03-23,Bread
8631,2017-03-23,NONE
8631,2017-03-23,Soup
8631,2017-03-23,Sandwich
8631,2017-03-23,Mineral water
8631,2017-03-23,Juice
8631,2017-03-23,Coffee
8632,2017-03-23,Pastry
8632,2017-03-23,Coffee
8633,2017-03-23,Cake
8633,2017-03-23,Chicken Stew
8633,2017-03-23,Soup
8633,2017-03-23,Bread
8634,2017-03-23,Coffee
8634,2017-03-23,Chicken Stew
8635,2017-03-23,Spanish Brunch
8635,2017-03-23,Chicken Stew
8635,2017-03-23,NONE
8635,2017-03-23,Juice
8636,2017-03-23,Coffee
8636,2017-03-23,Cookies
8637,2017-03-23,Bread
8637,2017-03-23,Sandwich
8638,2017-03-23,Soup
8639,2017-03-23,Argentina Night
8639,2017-03-23,Bread
8639,2017-03-23,Sandwich
8640,2017-03-23,Bread
8640,2017-03-23,Coffee
8641,2017-03-23,Salad
8641,2017-03-23,Truffles
8641,2017-03-23,Coke
8641,2017-03-23,Baguette
8642,2017-03-23,Pastry
8642,2017-03-23,Medialuna
8642,2017-03-23,Medialuna
8643,2017-03-23,Tea
8643,2017-03-23,Tea
8643,2017-03-23,Bread
8643,2017-03-23,Soup
8643,2017-03-23,Spanish Brunch
8643,2017-03-23,Chicken Stew
8644,2017-03-23,Sandwich
8644,2017-03-23,Spanish Brunch
8644,2017-03-23,Coffee
8644,2017-03-23,Coffee
8644,2017-03-23,Bread
8644,2017-03-23,Juice
8644,2017-03-23,Nomad bag
8645,2017-03-23,Coffee
8646,2017-03-23,Tiffin
8647,2017-03-23,Coffee
8648,2017-03-23,Baguette
8648,2017-03-23,Pastry
8649,2017-03-23,Pastry
8649,2017-03-23,Coffee
8650,2017-03-23,Coffee
8650,2017-03-23,Bread
8651,2017-03-23,Tea
8651,2017-03-23,Brownie
8652,2017-03-23,Coffee
8653,2017-03-23,Cake
8654,2017-03-23,Coffee
8655,2017-03-23,Coffee
8655,2017-03-23,Cake
8656,2017-03-23,Bread
8656,2017-03-23,Coffee
8656,2017-03-23,Truffles
8656,2017-03-23,Chicken Stew
8657,2017-03-23,Farm House
8658,2017-03-23,Bread
8659,2017-03-23,Coffee
8660,2017-03-23,Hot chocolate
8660,2017-03-23,Drinking chocolate spoons 
8661,2017-03-23,Tiffin
8661,2017-03-23,Smoothies
8661,2017-03-23,Coffee
8662,2017-03-23,Mortimer
8663,2017-03-24,Cookies
8663,2017-03-24,Brownie
8663,2017-03-24,Coffee
8664,2017-03-24,Tea
8664,2017-03-24,Coffee
8664,2017-03-24,Coffee
8665,2017-03-24,Coffee
8666,2017-03-24,Coffee
8666,2017-03-24,Medialuna
8667,2017-03-24,Coffee
8667,2017-03-24,Farm House
8668,2017-03-24,Baguette
8669,2017-03-24,Bread
8669,2017-03-24,Pastry
8670,2017-03-24,Coffee
8671,2017-03-24,Tea
8671,2017-03-24,Coffee
8671,2017-03-24,Coffee
8672,2017-03-24,Tiffin
8672,2017-03-24,Coffee
8673,2017-03-24,Tea
8673,2017-03-24,Pastry
8674,2017-03-24,Coffee
8675,2017-03-24,Bread
8675,2017-03-24,Baguette
8676,2017-03-24,Coffee
8676,2017-03-24,Juice
8676,2017-03-24,NONE
8677,2017-03-24,Spanish Brunch
8677,2017-03-24,Bread
8678,2017-03-24,Coffee
8679,2017-03-24,Bread
8679,2017-03-24,Scandinavian
8679,2017-03-24,Pastry
8680,2017-03-24,Coffee
8680,2017-03-24,Cookies
8680,2017-03-24,Scandinavian
8681,2017-03-24,Coffee
8681,2017-03-24,Muffin
8681,2017-03-24,Bread
8682,2017-03-24,Coffee
8683,2017-03-24,Coffee
8683,2017-03-24,Pastry
8683,2017-03-24,Bread
8684,2017-03-24,Coffee
8684,2017-03-24,Coffee
8684,2017-03-24,Coffee
8684,2017-03-24,Tea
8685,2017-03-24,Coffee
8685,2017-03-24,Coffee
8685,2017-03-24,Bread
8685,2017-03-24,Cake
8686,2017-03-24,Baguette
8687,2017-03-24,Coffee
8687,2017-03-24,Pastry
8689,2017-03-24,Bread
8690,2017-03-24,Coffee
8690,2017-03-24,Coffee
8690,2017-03-24,Brownie
8691,2017-03-24,Bread
8691,2017-03-24,Tiffin
8692,2017-03-24,Bread
8693,2017-03-24,Cookies
8693,2017-03-24,Bread
8694,2017-03-24,Coffee
8695,2017-03-24,Bread
8695,2017-03-24,Muffin
8696,2017-03-24,Tiffin
8696,2017-03-24,Chicken Stew
8696,2017-03-24,Bread
8697,2017-03-24,Bread
8697,2017-03-24,Chicken Stew
8698,2017-03-24,Coffee
8698,2017-03-24,Coffee
8698,2017-03-24,Spanish Brunch
8699,2017-03-24,Salad
8700,2017-03-24,Bread
8701,2017-03-24,Coffee
8701,2017-03-24,Sandwich
8702,2017-03-24,Coffee
8702,2017-03-24,Hot chocolate
8702,2017-03-24,Toast
8702,2017-03-24,Sandwich
8702,2017-03-24,Soup
8702,2017-03-24,Cake
8703,2017-03-24,Coffee
8704,2017-03-24,Muffin
8704,2017-03-24,Cake
8705,2017-03-24,Cookies
8705,2017-03-24,Cake
8705,2017-03-24,Coffee
8705,2017-03-24,Coffee
8706,2017-03-24,Coffee
8706,2017-03-24,Truffles
8706,2017-03-24,Soup
8706,2017-03-24,Sandwich
8707,2017-03-24,Spanish Brunch
8707,2017-03-24,Bread
8708,2017-03-24,Mineral water
8708,2017-03-24,Truffles
8709,2017-03-24,Jam
8709,2017-03-24,Jam
8710,2017-03-24,Coffee
8710,2017-03-24,Toast
8711,2017-03-24,Spanish Brunch
8711,2017-03-24,Baguette
8712,2017-03-24,Coffee
8712,2017-03-24,Juice
8712,2017-03-24,Cake
8713,2017-03-24,Brownie
8713,2017-03-24,Coffee
8713,2017-03-24,Coffee
